order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAUG83603403,"Tuesday, August 2, 2022",789603,25891203,152,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",152,1,1,1
FAUG84422203,"Tuesday, August 2, 2022",789422,25891203,411,"Thursday, August 4, 2022","Saturday, August 6, 2022",411,1,0,0
FAUG84101203,"Tuesday, August 2, 2022",789101,25891203,311,"Thursday, August 4, 2022","Saturday, August 6, 2022",311,1,0,0
FAUG85101203,"Tuesday, August 2, 2022",789101,25891203,346,"Friday, August 5, 2022","Saturday, August 6, 2022",346,1,0,0
FAUG83401502,"Tuesday, August 2, 2022",789401,25891203,256,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",256,1,1,1
FAUG83203403,"Tuesday, August 2, 2022",789203,25891203,266,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",266,1,1,1
FAUG84220401,"Tuesday, August 2, 2022",789220,25891203,331,"Thursday, August 4, 2022","Thursday, August 4, 2022",331,1,1,1
FAUG83703502,"Tuesday, August 2, 2022",789703,25891203,328,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",328,1,1,1
FAUG85703302,"Tuesday, August 2, 2022",789703,25891203,231,"Friday, August 5, 2022","Friday, August 5, 2022",231,1,1,1
FAUG83522203,"Tuesday, August 2, 2022",789522,25891203,482,"Wednesday, August 3, 2022","Friday, August 5, 2022",482,1,0,0
FAUG83403203,"Tuesday, August 2, 2022",789403,25891203,272,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",272,1,1,1
FAUG83121203,"Tuesday, August 2, 2022",789121,25891203,482,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",482,1,1,1
FAUG83122203,"Tuesday, August 2, 2022",789122,25891203,122,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",122,1,1,1
FAUG85320302,"Tuesday, August 2, 2022",789320,25891302,95,"Friday, August 5, 2022","Saturday, August 6, 2022",95,1,0,0
FAUG83721302,"Tuesday, August 2, 2022",789721,25891302,89,"Wednesday, August 3, 2022","Tuesday, August 2, 2022",89,1,1,1
FAUG85721302,"Tuesday, August 2, 2022",789721,25891302,28,"Friday, August 5, 2022","Sunday, August 7, 2022",28,1,0,0
FAUG85420302,"Tuesday, August 2, 2022",789420,25891302,55,"Friday, August 5, 2022","Sunday, August 7, 2022",55,1,0,0
FAUG84220601,"Tuesday, August 2, 2022",789220,25891302,52,"Thursday, August 4, 2022","Saturday, August 6, 2022",52,1,0,0
FAUG85220302,"Tuesday, August 2, 2022",789220,25891302,75,"Friday, August 5, 2022","Friday, August 5, 2022",75,1,1,1
FAUG84103302,"Tuesday, August 2, 2022",789103,25891302,81,"Thursday, August 4, 2022","Sunday, August 7, 2022",77,0,0,0
FAUG85103601,"Tuesday, August 2, 2022",789103,25891302,89,"Friday, August 5, 2022","Friday, August 5, 2022",80,0,1,0
FAUG85303503,"Tuesday, August 2, 2022",789303,25891302,24,"Friday, August 5, 2022","Friday, August 5, 2022",24,1,1,1
FAUG85703302,"Tuesday, August 2, 2022",789703,25891302,37,"Friday, August 5, 2022","Friday, August 5, 2022",37,1,1,1
FAUG84503403,"Tuesday, August 2, 2022",789503,25891302,28,"Thursday, August 4, 2022","Thursday, August 4, 2022",25,0,1,0
FAUG83301302,"Tuesday, August 2, 2022",789301,25891302,29,"Wednesday, August 3, 2022","Thursday, August 4, 2022",29,1,0,0
FAUG83721402,"Tuesday, August 2, 2022",789721,25891301,44,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",40,0,1,0
FAUG83420301,"Tuesday, August 2, 2022",789420,25891301,79,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",79,1,1,1
FAUG84122301,"Tuesday, August 2, 2022",789122,25891301,51,"Thursday, August 4, 2022","Friday, August 5, 2022",48,0,0,0
FAUG83321603,"Tuesday, August 2, 2022",789321,25891301,89,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",89,1,1,1
FAUG84121301,"Tuesday, August 2, 2022",789121,25891301,92,"Thursday, August 4, 2022","Saturday, August 6, 2022",92,1,0,0
FAUG83203403,"Tuesday, August 2, 2022",789203,25891301,75,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",75,1,1,1
FAUG85203503,"Tuesday, August 2, 2022",789203,25891301,21,"Friday, August 5, 2022","Friday, August 5, 2022",21,1,1,1
FAUG83501303,"Tuesday, August 2, 2022",789501,25891301,37,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",37,1,1,1
FAUG84601602,"Tuesday, August 2, 2022",789601,25891301,39,"Thursday, August 4, 2022","Thursday, August 4, 2022",31,0,1,0
FAUG84402303,"Tuesday, August 2, 2022",789402,25891301,33,"Thursday, August 4, 2022","Thursday, August 4, 2022",31,0,1,0
FAUG85402503,"Tuesday, August 2, 2022",789402,25891301,65,"Friday, August 5, 2022","Friday, August 5, 2022",65,1,1,1
FAUG83503603,"Tuesday, August 2, 2022",789503,25891301,78,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",78,1,1,1
FAUG84503403,"Tuesday, August 2, 2022",789503,25891301,66,"Thursday, August 4, 2022","Thursday, August 4, 2022",66,1,1,1
FAUG84221301,"Tuesday, August 2, 2022",789221,25891301,91,"Thursday, August 4, 2022","Thursday, August 4, 2022",91,1,1,1
FAUG85202301,"Tuesday, August 2, 2022",789202,25891301,35,"Friday, August 5, 2022","Friday, August 5, 2022",35,1,1,1
FAUG83621301,"Tuesday, August 2, 2022",789621,25891301,41,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",41,1,1,1
FAUG84702601,"Tuesday, August 2, 2022",789702,25891301,61,"Thursday, August 4, 2022","Thursday, August 4, 2022",49,0,1,0
FAUG83520301,"Tuesday, August 2, 2022",789520,25891301,27,"Wednesday, August 3, 2022","Friday, August 5, 2022",26,0,0,0
FAUG85622601,"Tuesday, August 2, 2022",789622,25891301,39,"Friday, August 5, 2022","Friday, August 5, 2022",39,1,1,1
FAUG83220601,"Tuesday, August 2, 2022",789220,25891301,55,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",55,1,1,1
FAUG84220301,"Tuesday, August 2, 2022",789220,25891301,64,"Thursday, August 4, 2022","Friday, August 5, 2022",64,1,0,0
FAUG84721402,"Tuesday, August 2, 2022",789721,25891102,412,"Thursday, August 4, 2022","Thursday, August 4, 2022",412,1,1,1
FAUG85303102,"Tuesday, August 2, 2022",789303,25891102,457,"Friday, August 5, 2022","Sunday, August 7, 2022",411,0,0,0
FAUG85721201,"Tuesday, August 2, 2022",789721,25891102,392,"Friday, August 5, 2022","Friday, August 5, 2022",392,1,1,1
FAUG85403102,"Tuesday, August 2, 2022",789403,25891102,315,"Friday, August 5, 2022","Saturday, August 6, 2022",299,0,0,0
FAUG83402503,"Tuesday, August 2, 2022",789402,25891102,457,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",457,1,1,1
FAUG84402303,"Tuesday, August 2, 2022",789402,25891102,338,"Thursday, August 4, 2022","Thursday, August 4, 2022",304,0,1,0
FAUG85521102,"Tuesday, August 2, 2022",789521,25891102,465,"Friday, August 5, 2022","Thursday, August 4, 2022",465,1,1,1
FAUG83520102,"Tuesday, August 2, 2022",789520,25891102,313,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",282,0,1,0
FAUG85520102,"Tuesday, August 2, 2022",789520,25891102,376,"Friday, August 5, 2022","Saturday, August 6, 2022",376,1,0,0
FAUG84522102,"Tuesday, August 2, 2022",789522,25891102,479,"Thursday, August 4, 2022","Saturday, August 6, 2022",479,1,0,0
FAUG83422102,"Tuesday, August 2, 2022",789422,25891102,381,"Wednesday, August 3, 2022","Thursday, August 4, 2022",305,0,0,0
FAUG83301401,"Tuesday, August 2, 2022",789301,25891102,344,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",344,1,1,1
FAUG85201102,"Tuesday, August 2, 2022",789201,25891102,438,"Friday, August 5, 2022","Saturday, August 6, 2022",438,1,0,0
FAUG83102102,"Tuesday, August 2, 2022",789102,25891102,462,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",462,1,1,1
FAUG84603102,"Tuesday, August 2, 2022",789603,25891102,480,"Thursday, August 4, 2022","Friday, August 5, 2022",480,1,0,0
FAUG83203403,"Tuesday, August 2, 2022",789203,25891102,373,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",373,1,1,1
FAUG83122502,"Tuesday, August 2, 2022",789122,25891502,209,"Wednesday, August 3, 2022","Thursday, August 4, 2022",199,0,0,0
FAUG84622503,"Tuesday, August 2, 2022",789622,25891502,130,"Thursday, August 4, 2022","Thursday, August 4, 2022",130,1,1,1
FAUG85903503,"Tuesday, August 2, 2022",789903,25891502,170,"Friday, August 5, 2022","Friday, August 5, 2022",136,0,1,0
FAUG84202603,"Tuesday, August 2, 2022",789202,25891502,218,"Thursday, August 4, 2022","Thursday, August 4, 2022",218,1,1,1
FAUG83503603,"Tuesday, August 2, 2022",789503,25891502,121,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",121,1,1,1
FAUG83703502,"Tuesday, August 2, 2022",789703,25891502,164,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",164,1,1,1
FAUG83401502,"Tuesday, August 2, 2022",789401,25891502,229,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",218,0,1,0
FAUG85401601,"Tuesday, August 2, 2022",789401,25891502,140,"Friday, August 5, 2022","Friday, August 5, 2022",140,1,1,1
FAUG83702502,"Tuesday, August 2, 2022",789702,25891502,222,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",222,1,1,1
FAUG83403502,"Tuesday, August 2, 2022",789403,25891502,145,"Wednesday, August 3, 2022","Tuesday, August 2, 2022",145,1,1,1
FAUG83321603,"Tuesday, August 2, 2022",789321,25891502,250,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",238,0,1,0
FAUG85402503,"Tuesday, August 2, 2022",789402,25891502,228,"Friday, August 5, 2022","Friday, August 5, 2022",228,1,1,1
FAUG84521502,"Tuesday, August 2, 2022",789521,25891502,142,"Thursday, August 4, 2022","Sunday, August 7, 2022",142,1,0,0
FAUG85421502,"Tuesday, August 2, 2022",789421,25891502,129,"Friday, August 5, 2022","Saturday, August 6, 2022",116,0,0,0
FAUG83203403,"Tuesday, August 2, 2022",789203,25891403,302,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",302,1,1,1
FAUG84501403,"Tuesday, August 2, 2022",789501,25891403,463,"Thursday, August 4, 2022","Wednesday, August 3, 2022",417,0,1,0
FAUG83201403,"Tuesday, August 2, 2022",789201,25891403,363,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",363,1,1,1
FAUG85201403,"Tuesday, August 2, 2022",789201,25891403,422,"Friday, August 5, 2022","Thursday, August 4, 2022",380,0,1,0
FAUG83603403,"Tuesday, August 2, 2022",789603,25891403,219,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",208,0,1,0
FAUG83902403,"Tuesday, August 2, 2022",789902,25891403,385,"Wednesday, August 3, 2022","Friday, August 5, 2022",366,0,0,0
FAUG84902403,"Tuesday, August 2, 2022",789902,25891403,275,"Thursday, August 4, 2022","Thursday, August 4, 2022",220,0,1,0
FAUG85902403,"Tuesday, August 2, 2022",789902,25891403,212,"Friday, August 5, 2022","Saturday, August 6, 2022",212,1,0,0
FAUG84503403,"Tuesday, August 2, 2022",789503,25891403,481,"Thursday, August 4, 2022","Thursday, August 4, 2022",481,1,1,1
FAUG84101403,"Tuesday, August 2, 2022",789101,25891403,483,"Thursday, August 4, 2022","Thursday, August 4, 2022",483,1,1,1
FAUG84202603,"Tuesday, August 2, 2022",789202,25891403,267,"Thursday, August 4, 2022","Thursday, August 4, 2022",267,1,1,1
FAUG84720403,"Tuesday, August 2, 2022",789720,25891403,205,"Thursday, August 4, 2022","Thursday, August 4, 2022",205,1,1,1
FAUG83303501,"Tuesday, August 2, 2022",789303,25891403,444,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",444,1,1,1
FAUG85303503,"Tuesday, August 2, 2022",789303,25891403,430,"Friday, August 5, 2022","Friday, August 5, 2022",430,1,1,1
FAUG83521403,"Tuesday, August 2, 2022",789521,25891403,332,"Wednesday, August 3, 2022","Saturday, August 6, 2022",332,1,0,0
FAUG84521501,"Tuesday, August 2, 2022",789521,25891403,413,"Thursday, August 4, 2022","Thursday, August 4, 2022",413,1,1,1
FAUG84301403,"Tuesday, August 2, 2022",789301,25891403,255,"Thursday, August 4, 2022","Thursday, August 4, 2022",255,1,1,1
FAUG83601603,"Tuesday, August 2, 2022",789601,25891403,433,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",390,0,1,0
FAUG85601602,"Tuesday, August 2, 2022",789601,25891403,334,"Friday, August 5, 2022","Friday, August 5, 2022",334,1,1,1
FAUG85522403,"Tuesday, August 2, 2022",789522,25891403,295,"Friday, August 5, 2022","Friday, August 5, 2022",295,1,1,1
FAUG83401502,"Tuesday, August 2, 2022",789401,25891403,280,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",280,1,1,1
FAUG84622503,"Tuesday, August 2, 2022",789622,25891503,201,"Thursday, August 4, 2022","Thursday, August 4, 2022",161,0,1,0
FAUG85622601,"Tuesday, August 2, 2022",789622,25891503,134,"Friday, August 5, 2022","Friday, August 5, 2022",134,1,1,1
FAUG83720603,"Tuesday, August 2, 2022",789720,25891503,148,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",148,1,1,1
FAUG84521503,"Tuesday, August 2, 2022",789521,25891503,162,"Thursday, August 4, 2022","Friday, August 5, 2022",162,1,0,0
FAUG83321603,"Tuesday, August 2, 2022",789321,25891503,131,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",131,1,1,1
FAUG83221503,"Tuesday, August 2, 2022",789221,25891503,229,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",229,1,1,1
FAUG84401503,"Tuesday, August 2, 2022",789401,25891503,207,"Thursday, August 4, 2022","Friday, August 5, 2022",166,0,0,0
FAUG85603602,"Tuesday, August 2, 2022",789603,25891503,138,"Friday, August 5, 2022","Friday, August 5, 2022",131,0,1,0
FAUG85903503,"Tuesday, August 2, 2022",789903,25891503,206,"Friday, August 5, 2022","Friday, August 5, 2022",206,1,1,1
FAUG85201601,"Tuesday, August 2, 2022",789201,25891503,162,"Friday, August 5, 2022","Friday, August 5, 2022",162,1,1,1
FAUG83320503,"Tuesday, August 2, 2022",789320,25891503,139,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",125,0,1,0
FAUG85320503,"Tuesday, August 2, 2022",789320,25891503,107,"Friday, August 5, 2022","Friday, August 5, 2022",107,1,1,1
FAUG84520503,"Tuesday, August 2, 2022",789520,25891503,165,"Thursday, August 4, 2022","Thursday, August 4, 2022",132,0,1,0
FAUG83402503,"Tuesday, August 2, 2022",789402,25891503,219,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",197,0,1,0
FAUG85402503,"Tuesday, August 2, 2022",789402,25891503,176,"Friday, August 5, 2022","Friday, August 5, 2022",176,1,1,1
FAUG83621503,"Tuesday, August 2, 2022",789621,25891503,125,"Wednesday, August 3, 2022","Tuesday, August 2, 2022",125,1,1,1
FAUG84303503,"Tuesday, August 2, 2022",789303,25891503,244,"Thursday, August 4, 2022","Thursday, August 4, 2022",220,0,1,0
FAUG85303503,"Tuesday, August 2, 2022",789303,25891503,221,"Friday, August 5, 2022","Friday, August 5, 2022",221,1,1,1
FAUG85203503,"Tuesday, August 2, 2022",789203,25891503,214,"Friday, August 5, 2022","Friday, August 5, 2022",203,0,1,0
FAUG83422503,"Tuesday, August 2, 2022",789422,25891503,132,"Wednesday, August 3, 2022","Saturday, August 6, 2022",119,0,0,0
FAUG84421103,"Tuesday, August 2, 2022",789421,25891103,331,"Thursday, August 4, 2022","Friday, August 5, 2022",298,0,0,0
FAUG84903602,"Tuesday, August 2, 2022",789903,25891103,492,"Thursday, August 4, 2022","Thursday, August 4, 2022",443,0,1,0
FAUG83703502,"Tuesday, August 2, 2022",789703,25891103,469,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",469,1,1,1
FAUG84703103,"Tuesday, August 2, 2022",789703,25891103,463,"Thursday, August 4, 2022","Thursday, August 4, 2022",463,1,1,1
FAUG83201403,"Tuesday, August 2, 2022",789201,25891103,492,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",394,0,1,0
FAUG84621501,"Tuesday, August 2, 2022",789621,25891103,457,"Thursday, August 4, 2022","Thursday, August 4, 2022",457,1,1,1
FAUG84121103,"Tuesday, August 2, 2022",789121,25891103,451,"Thursday, August 4, 2022","Friday, August 5, 2022",451,1,0,0
FAUG85121103,"Tuesday, August 2, 2022",789121,25891103,478,"Friday, August 5, 2022","Saturday, August 6, 2022",478,1,0,0
FAUG83720103,"Tuesday, August 2, 2022",789720,25891103,338,"Wednesday, August 3, 2022","Saturday, August 6, 2022",338,1,0,0
FAUG85720103,"Tuesday, August 2, 2022",789720,25891103,489,"Friday, August 5, 2022","Monday, August 8, 2022",489,1,0,0
FAUG84522103,"Tuesday, August 2, 2022",789522,25891103,495,"Thursday, August 4, 2022","Thursday, August 4, 2022",495,1,1,1
FAUG83301103,"Tuesday, August 2, 2022",789301,25891103,495,"Wednesday, August 3, 2022","Friday, August 5, 2022",495,1,0,0
FAUG83103201,"Tuesday, August 2, 2022",789103,25891103,342,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",342,1,1,1
FAUG84102103,"Tuesday, August 2, 2022",789102,25891103,443,"Thursday, August 4, 2022","Thursday, August 4, 2022",421,0,1,0
FAUG85102601,"Tuesday, August 2, 2022",789102,25891103,440,"Friday, August 5, 2022","Friday, August 5, 2022",440,1,1,1
FAUG85721201,"Tuesday, August 2, 2022",789721,25891103,395,"Friday, August 5, 2022","Friday, August 5, 2022",395,1,1,1
FAUG85321103,"Tuesday, August 2, 2022",789321,25891103,464,"Friday, August 5, 2022","Monday, August 8, 2022",464,1,0,0
FAUG85601602,"Tuesday, August 2, 2022",789601,25891601,71,"Friday, August 5, 2022","Friday, August 5, 2022",71,1,1,1
FAUG84202603,"Tuesday, August 2, 2022",789202,25891601,69,"Thursday, August 4, 2022","Thursday, August 4, 2022",69,1,1,1
FAUG84702601,"Tuesday, August 2, 2022",789702,25891601,69,"Thursday, August 4, 2022","Thursday, August 4, 2022",62,0,1,0
FAUG84521601,"Tuesday, August 2, 2022",789521,25891601,77,"Thursday, August 4, 2022","Saturday, August 6, 2022",73,0,0,0
FAUG85103601,"Tuesday, August 2, 2022",789103,25891601,131,"Friday, August 5, 2022","Friday, August 5, 2022",105,0,1,0
FAUG84201601,"Tuesday, August 2, 2022",789201,25891601,133,"Thursday, August 4, 2022","Thursday, August 4, 2022",133,1,1,1
FAUG85201601,"Tuesday, August 2, 2022",789201,25891601,57,"Friday, August 5, 2022","Friday, August 5, 2022",54,0,1,0
FAUG85622601,"Tuesday, August 2, 2022",789622,25891601,73,"Friday, August 5, 2022","Friday, August 5, 2022",73,1,1,1
FAUG84303601,"Tuesday, August 2, 2022",789303,25891601,85,"Thursday, August 4, 2022","Saturday, August 6, 2022",77,0,0,0
FAUG83101601,"Tuesday, August 2, 2022",789101,25891601,98,"Wednesday, August 3, 2022","Thursday, August 4, 2022",93,0,0,0
FAUG83220601,"Tuesday, August 2, 2022",789220,25891601,94,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",94,1,1,1
FAUG84220601,"Tuesday, August 2, 2022",789220,25891601,87,"Thursday, August 4, 2022","Saturday, August 6, 2022",87,1,0,0
FAUG84603601,"Tuesday, August 2, 2022",789603,25891601,84,"Thursday, August 4, 2022","Thursday, August 4, 2022",84,1,1,1
FAUG85301601,"Tuesday, August 2, 2022",789301,25891601,144,"Friday, August 5, 2022","Sunday, August 7, 2022",144,1,0,0
FAUG85321601,"Tuesday, August 2, 2022",789321,25891601,121,"Friday, August 5, 2022","Saturday, August 6, 2022",121,1,0,0
FAUG84421601,"Tuesday, August 2, 2022",789421,25891601,114,"Thursday, August 4, 2022","Saturday, August 6, 2022",114,1,0,0
FAUG85401601,"Tuesday, August 2, 2022",789401,25891601,74,"Friday, August 5, 2022","Friday, August 5, 2022",70,0,1,0
FAUG85102601,"Tuesday, August 2, 2022",789102,25891601,135,"Friday, August 5, 2022","Friday, August 5, 2022",135,1,1,1
FAUG83220402,"Tuesday, August 2, 2022",789220,25891402,362,"Wednesday, August 3, 2022","Tuesday, August 2, 2022",362,1,1,1
FAUG85103601,"Tuesday, August 2, 2022",789103,25891402,352,"Friday, August 5, 2022","Friday, August 5, 2022",317,0,1,0
FAUG84401402,"Tuesday, August 2, 2022",789401,25891402,327,"Thursday, August 4, 2022","Thursday, August 4, 2022",327,1,1,1
FAUG84720403,"Tuesday, August 2, 2022",789720,25891402,416,"Thursday, August 4, 2022","Thursday, August 4, 2022",416,1,1,1
FAUG83721402,"Tuesday, August 2, 2022",789721,25891402,491,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",491,1,1,1
FAUG84721402,"Tuesday, August 2, 2022",789721,25891402,243,"Thursday, August 4, 2022","Thursday, August 4, 2022",243,1,1,1
FAUG84203501,"Tuesday, August 2, 2022",789203,25891402,252,"Thursday, August 4, 2022","Thursday, August 4, 2022",252,1,1,1
FAUG84902403,"Tuesday, August 2, 2022",789902,25891402,387,"Thursday, August 4, 2022","Thursday, August 4, 2022",387,1,1,1
FAUG83521403,"Tuesday, August 2, 2022",789521,25891402,215,"Wednesday, August 3, 2022","Saturday, August 6, 2022",215,1,0,0
FAUG84521503,"Tuesday, August 2, 2022",789521,25891402,246,"Thursday, August 4, 2022","Friday, August 5, 2022",246,1,0,0
FAUG85903503,"Tuesday, August 2, 2022",789903,25891402,218,"Friday, August 5, 2022","Friday, August 5, 2022",174,0,1,0
FAUG84522603,"Tuesday, August 2, 2022",789522,25891402,300,"Thursday, August 4, 2022","Friday, August 5, 2022",300,1,0,0
FAUG85122402,"Tuesday, August 2, 2022",789122,25891402,301,"Friday, August 5, 2022","Sunday, August 7, 2022",241,0,0,0
FAUG84621603,"Tuesday, August 2, 2022",789621,25891402,476,"Thursday, August 4, 2022","Wednesday, August 3, 2022",476,1,1,1
FAUG85621402,"Tuesday, August 2, 2022",789621,25891402,241,"Friday, August 5, 2022","Sunday, August 7, 2022",241,1,0,0
FAUG84622503,"Tuesday, August 2, 2022",789622,25891402,281,"Thursday, August 4, 2022","Thursday, August 4, 2022",281,1,1,1
FAUG83102402,"Tuesday, August 2, 2022",789102,25891402,289,"Wednesday, August 3, 2022","Thursday, August 4, 2022",289,1,0,0
FAUG83202402,"Tuesday, August 2, 2022",789202,25891402,278,"Wednesday, August 3, 2022","Thursday, August 4, 2022",278,1,0,0
FAUG83603403,"Tuesday, August 2, 2022",789603,25891201,133,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",133,1,1,1
FAUG83122201,"Tuesday, August 2, 2022",789122,25891201,177,"Wednesday, August 3, 2022","Saturday, August 6, 2022",177,1,0,0
FAUG83301401,"Tuesday, August 2, 2022",789301,25891201,422,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",422,1,1,1
FAUG83521403,"Tuesday, August 2, 2022",789521,25891201,332,"Wednesday, August 3, 2022","Saturday, August 6, 2022",332,1,0,0
FAUG83401502,"Tuesday, August 2, 2022",789401,25891201,276,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",262,0,1,0
FAUG84401402,"Tuesday, August 2, 2022",789401,25891201,327,"Thursday, August 4, 2022","Thursday, August 4, 2022",327,1,1,1
FAUG85321602,"Tuesday, August 2, 2022",789321,25891201,164,"Friday, August 5, 2022","Thursday, August 4, 2022",164,1,1,1
FAUG85102601,"Tuesday, August 2, 2022",789102,25891201,316,"Friday, August 5, 2022","Friday, August 5, 2022",253,0,1,0
FAUG85721201,"Tuesday, August 2, 2022",789721,25891201,453,"Friday, August 5, 2022","Friday, August 5, 2022",362,0,1,0
FAUG83403203,"Tuesday, August 2, 2022",789403,25891201,410,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",410,1,1,1
FAUG85403201,"Tuesday, August 2, 2022",789403,25891201,460,"Friday, August 5, 2022","Friday, August 5, 2022",460,1,1,1
FAUG83103201,"Tuesday, August 2, 2022",789103,25891201,318,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",318,1,1,1
FAUG84503403,"Tuesday, August 2, 2022",789503,25891201,243,"Thursday, August 4, 2022","Thursday, August 4, 2022",243,1,1,1
FAUG83903201,"Tuesday, August 2, 2022",789903,25891201,224,"Wednesday, August 3, 2022","Tuesday, August 2, 2022",213,0,1,0
FAUG83702502,"Tuesday, August 2, 2022",789702,25891201,140,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",140,1,1,1
FAUG84702601,"Tuesday, August 2, 2022",789702,25891201,433,"Thursday, August 4, 2022","Thursday, August 4, 2022",390,0,1,0
FAUG83201403,"Tuesday, August 2, 2022",789201,25891201,476,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",452,0,1,0
FAUG85201601,"Tuesday, August 2, 2022",789201,25891201,171,"Friday, August 5, 2022","Friday, August 5, 2022",171,1,1,1
FAUG83703502,"Tuesday, August 2, 2022",789703,25891501,144,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",144,1,1,1
FAUG83501501,"Tuesday, August 2, 2022",789501,25891501,206,"Wednesday, August 3, 2022","Tuesday, August 2, 2022",206,1,1,1
FAUG84902501,"Tuesday, August 2, 2022",789902,25891501,230,"Thursday, August 4, 2022","Friday, August 5, 2022",230,1,0,0
FAUG84702601,"Tuesday, August 2, 2022",789702,25891501,106,"Thursday, August 4, 2022","Thursday, August 4, 2022",106,1,1,1
FAUG84203501,"Tuesday, August 2, 2022",789203,25891501,231,"Thursday, August 4, 2022","Thursday, August 4, 2022",219,0,1,0
FAUG85401501,"Tuesday, August 2, 2022",789401,25891501,245,"Friday, August 5, 2022","Thursday, August 4, 2022",245,1,1,1
FAUG84201501,"Tuesday, August 2, 2022",789201,25891501,212,"Thursday, August 4, 2022","Wednesday, August 3, 2022",212,1,1,1
FAUG83420501,"Tuesday, August 2, 2022",789420,25891501,207,"Wednesday, August 3, 2022","Saturday, August 6, 2022",207,1,0,0
FAUG84621501,"Tuesday, August 2, 2022",789621,25891501,192,"Thursday, August 4, 2022","Thursday, August 4, 2022",192,1,1,1
FAUG85320503,"Tuesday, August 2, 2022",789320,25891501,166,"Friday, August 5, 2022","Friday, August 5, 2022",149,0,1,0
FAUG84221501,"Tuesday, August 2, 2022",789221,25891501,171,"Thursday, August 4, 2022","Saturday, August 6, 2022",171,1,0,0
FAUG83303501,"Tuesday, August 2, 2022",789303,25891501,153,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",153,1,1,1
FAUG84521501,"Tuesday, August 2, 2022",789521,25891501,181,"Thursday, August 4, 2022","Thursday, August 4, 2022",181,1,1,1
FAUG84421501,"Tuesday, August 2, 2022",789421,25891501,168,"Thursday, August 4, 2022","Sunday, August 7, 2022",160,0,0,0
FAUG83720603,"Tuesday, August 2, 2022",789720,25891501,161,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",161,1,1,1
FAUG84301501,"Tuesday, August 2, 2022",789301,25891501,141,"Thursday, August 4, 2022","Friday, August 5, 2022",141,1,0,0
FAUG85301501,"Tuesday, August 2, 2022",789301,25891501,123,"Friday, August 5, 2022","Friday, August 5, 2022",123,1,1,1
FAUG83503603,"Tuesday, August 2, 2022",789503,25891602,184,"Wednesday, August 3, 2022","Wednesday, August 3, 2022",184,1,1,1
FAUG85303602,"Tuesday, August 2, 2022",789303,25891602,175,"Friday, August 5, 2022","Monday, August 8, 2022",175,1,0,0
